16.2636 	DATA 	No keypress (maxWait exceeded)
16.2803 	DATA 	RT -1.00 False block 1 stim 1
16.2933 	DATA 	Keypress: 1
16.6602 	DATA 	Keypress: 5
18.3262 	DATA 	Keypress: 5
19.9922 	DATA 	Keypress: 5
20.5638 	DATA 	IMAGES right TRG 0 L 1 R 2
21.6221 	DATA 	Keypress: 3
21.6580 	DATA 	Keypress: 5
22.5638 	DATA 	RT 1058.36 True block 1 stim 2
23.3240 	DATA 	Keypress: 5
24.9899 	DATA 	Keypress: 5
26.6559 	DATA 	Keypress: 5
26.8472 	DATA 	IMAGES left TRG 0 L 1 R 2
27.8658 	DATA 	Keypress: 2
28.3218 	DATA 	Keypress: 5
28.8472 	DATA 	RT 1018.68 True block 1 stim 3
29.9877 	DATA 	Keypress: 5
31.6536 	DATA 	Keypress: 5
33.1307 	DATA 	IMAGES right TRG 0 L 1 R 2
33.3196 	DATA 	Keypress: 5
34.2265 	DATA 	Keypress: 3
34.9855 	DATA 	Keypress: 5
35.1307 	DATA 	RT 1095.93 True block 1 stim 4
36.6514 	DATA 	Keypress: 5
38.3183 	DATA 	Keypress: 5
39.3959 	DATA 	END BLOCK GEO DUR 25.1
39.4141 	DATA 	START BLOCK NEG
39.4142 	DATA 	IMAGES left TRG 18 L 18 R 3
39.9843 	DATA 	Keypress: 5
40.1052 	DATA 	Keypress: 2
41.6502 	DATA 	Keypress: 5
43.3162 	DATA 	Keypress: 5
43.4142 	DATA 	RT 691.15 True block 2 stim 1
44.9821 	DATA 	Keypress: 5
46.6480 	DATA 	Keypress: 5
47.6310 	DATA 	IMAGES left TRG 7 L 7 R 30
48.3140 	DATA 	Keypress: 5
48.3399 	DATA 	Keypress: 2
49.9799 	DATA 	Keypress: 5
51.6311 	DATA 	RT 708.94 True block 2 stim 2
51.6458 	DATA 	Keypress: 5
53.3118 	DATA 	Keypress: 5
54.9777 	DATA 	Keypress: 5
55.8478 	DATA 	IMAGES right TRG 25 L 30 R 25
56.5456 	DATA 	Keypress: 3
56.6436 	DATA 	Keypress: 5
58.3095 	DATA 	Keypress: 5
59.8479 	DATA 	RT 697.86 True block 2 stim 3
59.9755 	DATA 	Keypress: 5
61.6414 	DATA 	Keypress: 5
63.3073 	DATA 	Keypress: 5
64.0646 	DATA 	IMAGES right TRG 23 L 25 R 23
64.7483 	DATA 	Keypress: 3
64.9732 	DATA 	Keypress: 5
66.6392 	DATA 	Keypress: 5
68.0649 	DATA 	RT 683.72 True block 2 stim 4
68.3052 	DATA 	Keypress: 5
69.9711 	DATA 	Keypress: 5
71.6370 	DATA 	Keypress: 5
72.2702 	DATA 	END BLOCK NEG DUR 32.9
72.2815 	DATA 	START BLOCK GEO
72.2815 	DATA 	IMAGES right TRG 0 L 1 R 2
73.3039 	DATA 	Keypress: 5
74.2815 	DATA 	No keypress (maxWait exceeded)
74.2982 	DATA 	RT -1.00 False block 3 stim 1
74.2983 	DATA 	Keypress: 3
74.9698 	DATA 	Keypress: 5
76.6358 	DATA 	Keypress: 5
78.1317 	DATA 	IMAGES left TRG 0 L 1 R 2
78.3017 	DATA 	Keypress: 5
79.3337 	DATA 	Keypress: 2
79.9676 	DATA 	Keypress: 5
80.1317 	DATA 	RT 1202.06 True block 3 stim 2
81.6337 	DATA 	Keypress: 5
83.2997 	DATA 	Keypress: 5
83.9651 	DATA 	IMAGES left TRG 0 L 1 R 2
84.9655 	DATA 	Keypress: 5
85.0604 	DATA 	Keypress: 2
85.9651 	DATA 	RT 1095.36 True block 3 stim 3
86.6314 	DATA 	Keypress: 5
88.2973 	DATA 	Keypress: 5
89.7985 	DATA 	IMAGES right TRG 0 L 1 R 2
89.9632 	DATA 	Keypress: 5
90.7352 	DATA 	Keypress: 3
91.6292 	DATA 	Keypress: 5
91.8152 	DATA 	RT 936.78 True block 3 stim 4
93.2951 	DATA 	Keypress: 5
94.9610 	DATA 	Keypress: 5
95.6395 	DATA 	END BLOCK GEO DUR 23.4
